,ave_q,ave_x,ave_t,ave_p,counts
26202,7.5,0.79,0.175,45.0,0
26203,7.5,0.79,0.175,63.0,0
26204,7.5,0.79,0.175,81.0,0
26205,7.5,0.79,0.175,99.0,0
26206,7.5,0.79,0.175,117.0,0
26207,7.5,0.79,0.175,135.0,0
26208,7.5,0.79,0.175,153.0,0
26209,7.5,0.79,0.175,171.0,0
26210,7.5,0.79,0.175,189.0,0
26211,7.5,0.79,0.175,207.0,0
26212,7.5,0.79,0.175,225.0,0
26213,7.5,0.79,0.175,243.0,0
26214,7.5,0.79,0.175,261.0,0
26215,7.5,0.79,0.175,279.0,0
26216,7.5,0.79,0.175,297.0,0
26217,7.5,0.79,0.175,315.0,0
26218,7.5,0.79,0.175,333.0,0
26219,7.5,0.79,0.175,351.0,0
26220,7.5,0.79,0.25,9.0,0
26221,7.5,0.79,0.25,27.0,0
26222,7.5,0.79,0.25,45.0,0
26223,7.5,0.79,0.25,63.0,0
26224,7.5,0.79,0.25,81.0,0
26225,7.5,0.79,0.25,99.0,0
26226,7.5,0.79,0.25,117.0,0
26227,7.5,0.79,0.25,135.0,0
26228,7.5,0.79,0.25,153.0,0
26229,7.5,0.79,0.25,171.0,0
26230,7.5,0.79,0.25,189.0,0
26231,7.5,0.79,0.25,207.0,0
26232,7.5,0.79,0.25,225.0,0
26233,7.5,0.79,0.25,243.0,0
26234,7.5,0.79,0.25,261.0,0
26235,7.5,0.79,0.25,279.0,0
26236,7.5,0.79,0.25,297.0,0
26237,7.5,0.79,0.25,315.0,0
26238,7.5,0.79,0.25,333.0,0
26239,7.5,0.79,0.25,351.0,0
26240,7.5,0.79,0.35,9.0,0
26241,7.5,0.79,0.35,27.0,0
26242,7.5,0.79,0.35,45.0,0
26243,7.5,0.79,0.35,63.0,0
26244,7.5,0.79,0.35,81.0,0
26245,7.5,0.79,0.35,99.0,0
26246,7.5,0.79,0.35,117.0,0
26247,7.5,0.79,0.35,135.0,0
26248,7.5,0.79,0.35,153.0,0
26249,7.5,0.79,0.35,171.0,0
26250,7.5,0.79,0.35,189.0,0
26251,7.5,0.79,0.35,207.0,0
26252,7.5,0.79,0.35,225.0,0
26253,7.5,0.79,0.35,243.0,0
26254,7.5,0.79,0.35,261.0,0
26255,7.5,0.79,0.35,279.0,0
26256,7.5,0.79,0.35,297.0,0
26257,7.5,0.79,0.35,315.0,0
26258,7.5,0.79,0.35,333.0,0
26259,7.5,0.79,0.35,351.0,0
26260,7.5,0.79,0.5,9.0,0
26261,7.5,0.79,0.5,27.0,0
26262,7.5,0.79,0.5,45.0,0
26263,7.5,0.79,0.5,63.0,0
26264,7.5,0.79,0.5,81.0,0
26265,7.5,0.79,0.5,99.0,0
26266,7.5,0.79,0.5,117.0,0
26267,7.5,0.79,0.5,135.0,0
26268,7.5,0.79,0.5,153.0,0
26269,7.5,0.79,0.5,171.0,0
26270,7.5,0.79,0.5,189.0,0
26271,7.5,0.79,0.5,207.0,0
26272,7.5,0.79,0.5,225.0,0
26273,7.5,0.79,0.5,243.0,1
26274,7.5,0.79,0.5,261.0,0
26275,7.5,0.79,0.5,279.0,0
26276,7.5,0.79,0.5,297.0,0
26277,7.5,0.79,0.5,315.0,0
26278,7.5,0.79,0.5,333.0,0
26279,7.5,0.79,0.5,351.0,0
26280,7.5,0.79,0.8,9.0,0
26281,7.5,0.79,0.8,27.0,0
26282,7.5,0.79,0.8,45.0,0
26283,7.5,0.79,0.8,63.0,0
26284,7.5,0.79,0.8,81.0,0
26285,7.5,0.79,0.8,99.0,0
26286,7.5,0.79,0.8,117.0,0
26287,7.5,0.79,0.8,135.0,1
26288,7.5,0.79,0.8,153.0,0
26289,7.5,0.79,0.8,171.0,0
26290,7.5,0.79,0.8,189.0,0
26291,7.5,0.79,0.8,207.0,0
26292,7.5,0.79,0.8,225.0,0
26293,7.5,0.79,0.8,243.0,0
26294,7.5,0.79,0.8,261.0,0
26295,7.5,0.79,0.8,279.0,1
26296,7.5,0.79,0.8,297.0,1
26297,7.5,0.79,0.8,315.0,0
26298,7.5,0.79,0.8,333.0,1
26299,7.5,0.79,0.8,351.0,0
26300,7.5,0.79,1.25,9.0,2
26301,7.5,0.79,1.25,27.0,3
26302,7.5,0.79,1.25,45.0,5
26303,7.5,0.79,1.25,63.0,4
26304,7.5,0.79,1.25,81.0,6
26305,7.5,0.79,1.25,99.0,7
26306,7.5,0.79,1.25,117.0,6
26307,7.5,0.79,1.25,135.0,9
26308,7.5,0.79,1.25,153.0,4
26309,7.5,0.79,1.25,171.0,4
26310,7.5,0.79,1.25,189.0,7
26311,7.5,0.79,1.25,207.0,3
26312,7.5,0.79,1.25,225.0,3
26313,7.5,0.79,1.25,243.0,9
26314,7.5,0.79,1.25,261.0,5
26315,7.5,0.79,1.25,279.0,4
26316,7.5,0.79,1.25,297.0,4
26317,7.5,0.79,1.25,315.0,9
26318,7.5,0.79,1.25,333.0,4
26319,7.5,0.79,1.25,351.0,6
26320,7.5,0.79,1.75,9.0,1
26321,7.5,0.79,1.75,27.0,5
26322,7.5,0.79,1.75,45.0,8
26323,7.5,0.79,1.75,63.0,6
26324,7.5,0.79,1.75,81.0,11
26325,7.5,0.79,1.75,99.0,5
26326,7.5,0.79,1.75,117.0,11
26327,7.5,0.79,1.75,135.0,14
26328,7.5,0.79,1.75,153.0,3
26329,7.5,0.79,1.75,171.0,1
26330,7.5,0.79,1.75,189.0,5
26331,7.5,0.79,1.75,207.0,3
26332,7.5,0.79,1.75,225.0,8
26333,7.5,0.79,1.75,243.0,5
26334,7.5,0.79,1.75,261.0,6
26335,7.5,0.79,1.75,279.0,8
26336,7.5,0.79,1.75,297.0,8
26337,7.5,0.79,1.75,315.0,9
26338,7.5,0.79,1.75,333.0,3
26339,7.5,0.79,1.75,351.0,2
26340,7.5,0.79,2.5,9.0,0
26341,7.5,0.79,2.5,27.0,6
26342,7.5,0.79,2.5,45.0,4
26343,7.5,0.79,2.5,63.0,8
26344,7.5,0.79,2.5,81.0,9
26345,7.5,0.79,2.5,99.0,8
26346,7.5,0.79,2.5,117.0,6
26347,7.5,0.79,2.5,135.0,6
26348,7.5,0.79,2.5,153.0,3
26349,7.5,0.79,2.5,171.0,0
26350,7.5,0.79,2.5,189.0,1
26351,7.5,0.79,2.5,207.0,4
26352,7.5,0.79,2.5,225.0,14
26353,7.5,0.79,2.5,243.0,7
26354,7.5,0.79,2.5,261.0,8
26355,7.5,0.79,2.5,279.0,3
26356,7.5,0.79,2.5,297.0,4
26357,7.5,0.79,2.5,315.0,0
26358,7.5,0.79,2.5,333.0,3
26359,7.5,0.79,2.5,351.0,3
26360,7.5,0.79,4.0,9.0,1
26361,7.5,0.79,4.0,27.0,1
26362,7.5,0.79,4.0,45.0,2
26363,7.5,0.79,4.0,63.0,4
26364,7.5,0.79,4.0,81.0,6
26365,7.5,0.79,4.0,99.0,9
26366,7.5,0.79,4.0,117.0,5
26367,7.5,0.79,4.0,135.0,5
26368,7.5,0.79,4.0,153.0,2
26369,7.5,0.79,4.0,171.0,0
26370,7.5,0.79,4.0,189.0,0
26371,7.5,0.79,4.0,207.0,3
26372,7.5,0.79,4.0,225.0,5
26373,7.5,0.79,4.0,243.0,5
26374,7.5,0.79,4.0,261.0,5
26375,7.5,0.79,4.0,279.0,8
26376,7.5,0.79,4.0,297.0,7
26377,7.5,0.79,4.0,315.0,2
26378,7.5,0.79,4.0,333.0,3
26379,7.5,0.79,4.0,351.0,0
26380,7.5,0.79,7.5,9.0,0
26381,7.5,0.79,7.5,27.0,1
26382,7.5,0.79,7.5,45.0,0
26383,7.5,0.79,7.5,63.0,1
26384,7.5,0.79,7.5,81.0,4
26385,7.5,0.79,7.5,99.0,2
26386,7.5,0.79,7.5,117.0,1
26387,7.5,0.79,7.5,135.0,0
26388,7.5,0.79,7.5,153.0,0
26389,7.5,0.79,7.5,171.0,0
26390,7.5,0.79,7.5,189.0,0
26391,7.5,0.79,7.5,207.0,1
26392,7.5,0.79,7.5,225.0,0
26393,7.5,0.79,7.5,243.0,0
26394,7.5,0.79,7.5,261.0,3
26395,7.5,0.79,7.5,279.0,2
26396,7.5,0.79,7.5,297.0,0
26397,7.5,0.79,7.5,315.0,4
26398,7.5,0.79,7.5,333.0,0
26399,7.5,0.79,7.5,351.0,0
26400,9.0,0.05,0.045,9.0,0
26401,9.0,0.05,0.045,27.0,0
26402,9.0,0.05,0.045,45.0,0
26403,9.0,0.05,0.045,63.0,0
26404,9.0,0.05,0.045,81.0,0
26405,9.0,0.05,0.045,99.0,0
26406,9.0,0.05,0.045,117.0,0
26407,9.0,0.05,0.045,135.0,0
26408,9.0,0.05,0.045,153.0,0
26409,9.0,0.05,0.045,171.0,0
26410,9.0,0.05,0.045,189.0,0
26411,9.0,0.05,0.045,207.0,0
26412,9.0,0.05,0.045,225.0,0
26413,9.0,0.05,0.045,243.0,0
26414,9.0,0.05,0.045,261.0,0
26415,9.0,0.05,0.045,279.0,0
26416,9.0,0.05,0.045,297.0,0
26417,9.0,0.05,0.045,315.0,0
26418,9.0,0.05,0.045,333.0,0
26419,9.0,0.05,0.045,351.0,0
26420,9.0,0.05,0.12,9.0,0
26421,9.0,0.05,0.12,27.0,0
26422,9.0,0.05,0.12,45.0,0
26423,9.0,0.05,0.12,63.0,0
26424,9.0,0.05,0.12,81.0,0
26425,9.0,0.05,0.12,99.0,0
26426,9.0,0.05,0.12,117.0,0
26427,9.0,0.05,0.12,135.0,0
26428,9.0,0.05,0.12,153.0,0
26429,9.0,0.05,0.12,171.0,0
26430,9.0,0.05,0.12,189.0,0
26431,9.0,0.05,0.12,207.0,0
26432,9.0,0.05,0.12,225.0,0
26433,9.0,0.05,0.12,243.0,0
26434,9.0,0.05,0.12,261.0,0
26435,9.0,0.05,0.12,279.0,0
26436,9.0,0.05,0.12,297.0,0
26437,9.0,0.05,0.12,315.0,0
26438,9.0,0.05,0.12,333.0,0
26439,9.0,0.05,0.12,351.0,0
26440,9.0,0.05,0.175,9.0,0
26441,9.0,0.05,0.175,27.0,0
26442,9.0,0.05,0.175,45.0,0
26443,9.0,0.05,0.175,63.0,0
26444,9.0,0.05,0.175,81.0,0
26445,9.0,0.05,0.175,99.0,0
26446,9.0,0.05,0.175,117.0,0
26447,9.0,0.05,0.175,135.0,0
26448,9.0,0.05,0.175,153.0,0
26449,9.0,0.05,0.175,171.0,0
26450,9.0,0.05,0.175,189.0,0
26451,9.0,0.05,0.175,207.0,0
26452,9.0,0.05,0.175,225.0,0
26453,9.0,0.05,0.175,243.0,0
26454,9.0,0.05,0.175,261.0,0
26455,9.0,0.05,0.175,279.0,0
26456,9.0,0.05,0.175,297.0,0
26457,9.0,0.05,0.175,315.0,0
26458,9.0,0.05,0.175,333.0,0
26459,9.0,0.05,0.175,351.0,0
26460,9.0,0.05,0.25,9.0,0
26461,9.0,0.05,0.25,27.0,0
26462,9.0,0.05,0.25,45.0,0
26463,9.0,0.05,0.25,63.0,0
26464,9.0,0.05,0.25,81.0,0
26465,9.0,0.05,0.25,99.0,0
26466,9.0,0.05,0.25,117.0,0
26467,9.0,0.05,0.25,135.0,0
26468,9.0,0.05,0.25,153.0,0
26469,9.0,0.05,0.25,171.0,0
26470,9.0,0.05,0.25,189.0,0
26471,9.0,0.05,0.25,207.0,0
26472,9.0,0.05,0.25,225.0,0
26473,9.0,0.05,0.25,243.0,0
26474,9.0,0.05,0.25,261.0,0
26475,9.0,0.05,0.25,279.0,0
26476,9.0,0.05,0.25,297.0,0
26477,9.0,0.05,0.25,315.0,0
26478,9.0,0.05,0.25,333.0,0
26479,9.0,0.05,0.25,351.0,0
26480,9.0,0.05,0.35,9.0,0
26481,9.0,0.05,0.35,27.0,0
26482,9.0,0.05,0.35,45.0,0
26483,9.0,0.05,0.35,63.0,0
26484,9.0,0.05,0.35,81.0,0
26485,9.0,0.05,0.35,99.0,0
26486,9.0,0.05,0.35,117.0,0
26487,9.0,0.05,0.35,135.0,0
26488,9.0,0.05,0.35,153.0,0
26489,9.0,0.05,0.35,171.0,0
26490,9.0,0.05,0.35,189.0,0
26491,9.0,0.05,0.35,207.0,0
26492,9.0,0.05,0.35,225.0,0
26493,9.0,0.05,0.35,243.0,0
26494,9.0,0.05,0.35,261.0,0
26495,9.0,0.05,0.35,279.0,0
26496,9.0,0.05,0.35,297.0,0
26497,9.0,0.05,0.35,315.0,0
26498,9.0,0.05,0.35,333.0,0
26499,9.0,0.05,0.35,351.0,0
26500,9.0,0.05,0.5,9.0,0
26501,9.0,0.05,0.5,27.0,0
26502,9.0,0.05,0.5,45.0,0
26503,9.0,0.05,0.5,63.0,0
26504,9.0,0.05,0.5,81.0,0
26505,9.0,0.05,0.5,99.0,0
26506,9.0,0.05,0.5,117.0,0
26507,9.0,0.05,0.5,135.0,0
26508,9.0,0.05,0.5,153.0,0
26509,9.0,0.05,0.5,171.0,0
26510,9.0,0.05,0.5,189.0,0
26511,9.0,0.05,0.5,207.0,0
26512,9.0,0.05,0.5,225.0,0
26513,9.0,0.05,0.5,243.0,0
26514,9.0,0.05,0.5,261.0,0
26515,9.0,0.05,0.5,279.0,0
26516,9.0,0.05,0.5,297.0,0
26517,9.0,0.05,0.5,315.0,0
26518,9.0,0.05,0.5,333.0,0
26519,9.0,0.05,0.5,351.0,0
26520,9.0,0.05,0.8,9.0,0
26521,9.0,0.05,0.8,27.0,0
26522,9.0,0.05,0.8,45.0,0
26523,9.0,0.05,0.8,63.0,0
26524,9.0,0.05,0.8,81.0,0
26525,9.0,0.05,0.8,99.0,0
26526,9.0,0.05,0.8,117.0,0
26527,9.0,0.05,0.8,135.0,0
26528,9.0,0.05,0.8,153.0,0
26529,9.0,0.05,0.8,171.0,0
26530,9.0,0.05,0.8,189.0,0
26531,9.0,0.05,0.8,207.0,0
26532,9.0,0.05,0.8,225.0,0
26533,9.0,0.05,0.8,243.0,0
26534,9.0,0.05,0.8,261.0,0
26535,9.0,0.05,0.8,279.0,0
26536,9.0,0.05,0.8,297.0,0
26537,9.0,0.05,0.8,315.0,0
26538,9.0,0.05,0.8,333.0,0
26539,9.0,0.05,0.8,351.0,0
26540,9.0,0.05,1.25,9.0,0
26541,9.0,0.05,1.25,27.0,0
26542,9.0,0.05,1.25,45.0,0
26543,9.0,0.05,1.25,63.0,0
26544,9.0,0.05,1.25,81.0,0
26545,9.0,0.05,1.25,99.0,0
26546,9.0,0.05,1.25,117.0,0
26547,9.0,0.05,1.25,135.0,0
26548,9.0,0.05,1.25,153.0,0
26549,9.0,0.05,1.25,171.0,0
26550,9.0,0.05,1.25,189.0,0
26551,9.0,0.05,1.25,207.0,0
26552,9.0,0.05,1.25,225.0,0
26553,9.0,0.05,1.25,243.0,0
26554,9.0,0.05,1.25,261.0,0
26555,9.0,0.05,1.25,279.0,0
26556,9.0,0.05,1.25,297.0,0
26557,9.0,0.05,1.25,315.0,0
26558,9.0,0.05,1.25,333.0,0
26559,9.0,0.05,1.25,351.0,0
26560,9.0,0.05,1.75,9.0,0
26561,9.0,0.05,1.75,27.0,0
26562,9.0,0.05,1.75,45.0,0
26563,9.0,0.05,1.75,63.0,0
26564,9.0,0.05,1.75,81.0,0
26565,9.0,0.05,1.75,99.0,0
26566,9.0,0.05,1.75,117.0,0
26567,9.0,0.05,1.75,135.0,0
26568,9.0,0.05,1.75,153.0,0
26569,9.0,0.05,1.75,171.0,0
26570,9.0,0.05,1.75,189.0,0
26571,9.0,0.05,1.75,207.0,0
26572,9.0,0.05,1.75,225.0,0
26573,9.0,0.05,1.75,243.0,0
26574,9.0,0.05,1.75,261.0,0
26575,9.0,0.05,1.75,279.0,0
26576,9.0,0.05,1.75,297.0,0
26577,9.0,0.05,1.75,315.0,0
26578,9.0,0.05,1.75,333.0,0
26579,9.0,0.05,1.75,351.0,0
26580,9.0,0.05,2.5,9.0,0
26581,9.0,0.05,2.5,27.0,0
26582,9.0,0.05,2.5,45.0,0
26583,9.0,0.05,2.5,63.0,0
26584,9.0,0.05,2.5,81.0,0
26585,9.0,0.05,2.5,99.0,0
26586,9.0,0.05,2.5,117.0,0
26587,9.0,0.05,2.5,135.0,0
26588,9.0,0.05,2.5,153.0,0
26589,9.0,0.05,2.5,171.0,0
26590,9.0,0.05,2.5,189.0,0
26591,9.0,0.05,2.5,207.0,0
26592,9.0,0.05,2.5,225.0,0
26593,9.0,0.05,2.5,243.0,0
26594,9.0,0.05,2.5,261.0,0
26595,9.0,0.05,2.5,279.0,0
26596,9.0,0.05,2.5,297.0,0
26597,9.0,0.05,2.5,315.0,0
26598,9.0,0.05,2.5,333.0,0
26599,9.0,0.05,2.5,351.0,0
26600,9.0,0.05,4.0,9.0,0
26601,9.0,0.05,4.0,27.0,0
26602,9.0,0.05,4.0,45.0,0
26603,9.0,0.05,4.0,63.0,0
26604,9.0,0.05,4.0,81.0,0
26605,9.0,0.05,4.0,99.0,0
26606,9.0,0.05,4.0,117.0,0
26607,9.0,0.05,4.0,135.0,0
26608,9.0,0.05,4.0,153.0,0
26609,9.0,0.05,4.0,171.0,0
26610,9.0,0.05,4.0,189.0,0
26611,9.0,0.05,4.0,207.0,0
26612,9.0,0.05,4.0,225.0,0
26613,9.0,0.05,4.0,243.0,0
26614,9.0,0.05,4.0,261.0,0
26615,9.0,0.05,4.0,279.0,0
26616,9.0,0.05,4.0,297.0,0
26617,9.0,0.05,4.0,315.0,0
26618,9.0,0.05,4.0,333.0,0
26619,9.0,0.05,4.0,351.0,0
26620,9.0,0.05,7.5,9.0,0
26621,9.0,0.05,7.5,27.0,0
26622,9.0,0.05,7.5,45.0,0
26623,9.0,0.05,7.5,63.0,0
26624,9.0,0.05,7.5,81.0,0
26625,9.0,0.05,7.5,99.0,0
26626,9.0,0.05,7.5,117.0,0
26627,9.0,0.05,7.5,135.0,0
26628,9.0,0.05,7.5,153.0,0
26629,9.0,0.05,7.5,171.0,0
26630,9.0,0.05,7.5,189.0,0
26631,9.0,0.05,7.5,207.0,0
26632,9.0,0.05,7.5,225.0,0
26633,9.0,0.05,7.5,243.0,0
26634,9.0,0.05,7.5,261.0,0
26635,9.0,0.05,7.5,279.0,0
26636,9.0,0.05,7.5,297.0,0
26637,9.0,0.05,7.5,315.0,0
26638,9.0,0.05,7.5,333.0,0
26639,9.0,0.05,7.5,351.0,0
26640,9.0,0.125,0.045,9.0,0
26641,9.0,0.125,0.045,27.0,0
26642,9.0,0.125,0.045,45.0,0
26643,9.0,0.125,0.045,63.0,0
26644,9.0,0.125,0.045,81.0,0
26645,9.0,0.125,0.045,99.0,0
26646,9.0,0.125,0.045,117.0,0
26647,9.0,0.125,0.045,135.0,0
26648,9.0,0.125,0.045,153.0,0
26649,9.0,0.125,0.045,171.0,0
26650,9.0,0.125,0.045,189.0,0
26651,9.0,0.125,0.045,207.0,0
26652,9.0,0.125,0.045,225.0,0
26653,9.0,0.125,0.045,243.0,0
26654,9.0,0.125,0.045,261.0,0
26655,9.0,0.125,0.045,279.0,0
26656,9.0,0.125,0.045,297.0,0
26657,9.0,0.125,0.045,315.0,0
26658,9.0,0.125,0.045,333.0,0
26659,9.0,0.125,0.045,351.0,0
26660,9.0,0.125,0.12,9.0,0
26661,9.0,0.125,0.12,27.0,0
26662,9.0,0.125,0.12,45.0,0
26663,9.0,0.125,0.12,63.0,0
26664,9.0,0.125,0.12,81.0,0
26665,9.0,0.125,0.12,99.0,0
26666,9.0,0.125,0.12,117.0,0
26667,9.0,0.125,0.12,135.0,0
26668,9.0,0.125,0.12,153.0,0
26669,9.0,0.125,0.12,171.0,0
26670,9.0,0.125,0.12,189.0,0
26671,9.0,0.125,0.12,207.0,0
26672,9.0,0.125,0.12,225.0,0
26673,9.0,0.125,0.12,243.0,0
26674,9.0,0.125,0.12,261.0,0
26675,9.0,0.125,0.12,279.0,0
26676,9.0,0.125,0.12,297.0,0
26677,9.0,0.125,0.12,315.0,0
26678,9.0,0.125,0.12,333.0,0
26679,9.0,0.125,0.12,351.0,0
26680,9.0,0.125,0.175,9.0,0
26681,9.0,0.125,0.175,27.0,0
26682,9.0,0.125,0.175,45.0,0
26683,9.0,0.125,0.175,63.0,0
26684,9.0,0.125,0.175,81.0,0
26685,9.0,0.125,0.175,99.0,0
26686,9.0,0.125,0.175,117.0,0
26687,9.0,0.125,0.175,135.0,0
26688,9.0,0.125,0.175,153.0,0
26689,9.0,0.125,0.175,171.0,0
26690,9.0,0.125,0.175,189.0,0
26691,9.0,0.125,0.175,207.0,0
26692,9.0,0.125,0.175,225.0,0
26693,9.0,0.125,0.175,243.0,0
26694,9.0,0.125,0.175,261.0,0
26695,9.0,0.125,0.175,279.0,0
26696,9.0,0.125,0.175,297.0,0
26697,9.0,0.125,0.175,315.0,0
26698,9.0,0.125,0.175,333.0,0
26699,9.0,0.125,0.175,351.0,0
26700,9.0,0.125,0.25,9.0,0
26701,9.0,0.125,0.25,27.0,0
26702,9.0,0.125,0.25,45.0,0
26703,9.0,0.125,0.25,63.0,0
26704,9.0,0.125,0.25,81.0,0
26705,9.0,0.125,0.25,99.0,0
26706,9.0,0.125,0.25,117.0,0
26707,9.0,0.125,0.25,135.0,0
26708,9.0,0.125,0.25,153.0,0
26709,9.0,0.125,0.25,171.0,0
26710,9.0,0.125,0.25,189.0,0
26711,9.0,0.125,0.25,207.0,0
26712,9.0,0.125,0.25,225.0,0
26713,9.0,0.125,0.25,243.0,0
26714,9.0,0.125,0.25,261.0,0
26715,9.0,0.125,0.25,279.0,0
26716,9.0,0.125,0.25,297.0,0
26717,9.0,0.125,0.25,315.0,0
26718,9.0,0.125,0.25,333.0,0
26719,9.0,0.125,0.25,351.0,0
26720,9.0,0.125,0.35,9.0,0
26721,9.0,0.125,0.35,27.0,0
26722,9.0,0.125,0.35,45.0,0
26723,9.0,0.125,0.35,63.0,0
26724,9.0,0.125,0.35,81.0,0
26725,9.0,0.125,0.35,99.0,0
26726,9.0,0.125,0.35,117.0,0
26727,9.0,0.125,0.35,135.0,0
26728,9.0,0.125,0.35,153.0,0
26729,9.0,0.125,0.35,171.0,0
26730,9.0,0.125,0.35,189.0,0
26731,9.0,0.125,0.35,207.0,0
26732,9.0,0.125,0.35,225.0,0
26733,9.0,0.125,0.35,243.0,0
26734,9.0,0.125,0.35,261.0,0
26735,9.0,0.125,0.35,279.0,0
26736,9.0,0.125,0.35,297.0,0
26737,9.0,0.125,0.35,315.0,0
26738,9.0,0.125,0.35,333.0,0
26739,9.0,0.125,0.35,351.0,0
26740,9.0,0.125,0.5,9.0,0
26741,9.0,0.125,0.5,27.0,0
26742,9.0,0.125,0.5,45.0,0
26743,9.0,0.125,0.5,63.0,0
26744,9.0,0.125,0.5,81.0,0
26745,9.0,0.125,0.5,99.0,0
26746,9.0,0.125,0.5,117.0,0
26747,9.0,0.125,0.5,135.0,0
26748,9.0,0.125,0.5,153.0,0
26749,9.0,0.125,0.5,171.0,0
26750,9.0,0.125,0.5,189.0,0
26751,9.0,0.125,0.5,207.0,0
26752,9.0,0.125,0.5,225.0,0
26753,9.0,0.125,0.5,243.0,0
26754,9.0,0.125,0.5,261.0,0
26755,9.0,0.125,0.5,279.0,0
26756,9.0,0.125,0.5,297.0,0
26757,9.0,0.125,0.5,315.0,0
26758,9.0,0.125,0.5,333.0,0
26759,9.0,0.125,0.5,351.0,0
26760,9.0,0.125,0.8,9.0,0
26761,9.0,0.125,0.8,27.0,0
26762,9.0,0.125,0.8,45.0,0
26763,9.0,0.125,0.8,63.0,0
26764,9.0,0.125,0.8,81.0,0
26765,9.0,0.125,0.8,99.0,0
26766,9.0,0.125,0.8,117.0,0
26767,9.0,0.125,0.8,135.0,0
26768,9.0,0.125,0.8,153.0,0
26769,9.0,0.125,0.8,171.0,0
26770,9.0,0.125,0.8,189.0,0
26771,9.0,0.125,0.8,207.0,0
26772,9.0,0.125,0.8,225.0,0
26773,9.0,0.125,0.8,243.0,0
26774,9.0,0.125,0.8,261.0,0
26775,9.0,0.125,0.8,279.0,0
26776,9.0,0.125,0.8,297.0,0
26777,9.0,0.125,0.8,315.0,0
26778,9.0,0.125,0.8,333.0,0
26779,9.0,0.125,0.8,351.0,0
26780,9.0,0.125,1.25,9.0,0
26781,9.0,0.125,1.25,27.0,0
26782,9.0,0.125,1.25,45.0,0
26783,9.0,0.125,1.25,63.0,0
26784,9.0,0.125,1.25,81.0,0
26785,9.0,0.125,1.25,99.0,0
26786,9.0,0.125,1.25,117.0,0
26787,9.0,0.125,1.25,135.0,0
26788,9.0,0.125,1.25,153.0,0
26789,9.0,0.125,1.25,171.0,0
26790,9.0,0.125,1.25,189.0,0
26791,9.0,0.125,1.25,207.0,0
26792,9.0,0.125,1.25,225.0,0
26793,9.0,0.125,1.25,243.0,0
26794,9.0,0.125,1.25,261.0,0
26795,9.0,0.125,1.25,279.0,0
26796,9.0,0.125,1.25,297.0,0
26797,9.0,0.125,1.25,315.0,0
26798,9.0,0.125,1.25,333.0,0
26799,9.0,0.125,1.25,351.0,0
26800,9.0,0.125,1.75,9.0,0
26801,9.0,0.125,1.75,27.0,0
26802,9.0,0.125,1.75,45.0,0
26803,9.0,0.125,1.75,63.0,0
26804,9.0,0.125,1.75,81.0,0
26805,9.0,0.125,1.75,99.0,0
26806,9.0,0.125,1.75,117.0,0
26807,9.0,0.125,1.75,135.0,0
26808,9.0,0.125,1.75,153.0,0
26809,9.0,0.125,1.75,171.0,0
26810,9.0,0.125,1.75,189.0,0
26811,9.0,0.125,1.75,207.0,0
26812,9.0,0.125,1.75,225.0,0
26813,9.0,0.125,1.75,243.0,0
26814,9.0,0.125,1.75,261.0,0
26815,9.0,0.125,1.75,279.0,0
26816,9.0,0.125,1.75,297.0,0
26817,9.0,0.125,1.75,315.0,0
26818,9.0,0.125,1.75,333.0,0
26819,9.0,0.125,1.75,351.0,0
26820,9.0,0.125,2.5,9.0,0
26821,9.0,0.125,2.5,27.0,0
26822,9.0,0.125,2.5,45.0,0
26823,9.0,0.125,2.5,63.0,0
26824,9.0,0.125,2.5,81.0,0
26825,9.0,0.125,2.5,99.0,0
26826,9.0,0.125,2.5,117.0,0
26827,9.0,0.125,2.5,135.0,0
26828,9.0,0.125,2.5,153.0,0
26829,9.0,0.125,2.5,171.0,0
26830,9.0,0.125,2.5,189.0,0
26831,9.0,0.125,2.5,207.0,0
26832,9.0,0.125,2.5,225.0,0
26833,9.0,0.125,2.5,243.0,0
26834,9.0,0.125,2.5,261.0,0
26835,9.0,0.125,2.5,279.0,0
26836,9.0,0.125,2.5,297.0,0
26837,9.0,0.125,2.5,315.0,0
26838,9.0,0.125,2.5,333.0,0
26839,9.0,0.125,2.5,351.0,0
26840,9.0,0.125,4.0,9.0,0
26841,9.0,0.125,4.0,27.0,0
26842,9.0,0.125,4.0,45.0,0
26843,9.0,0.125,4.0,63.0,0
26844,9.0,0.125,4.0,81.0,0
26845,9.0,0.125,4.0,99.0,0
26846,9.0,0.125,4.0,117.0,0
26847,9.0,0.125,4.0,135.0,0
26848,9.0,0.125,4.0,153.0,0
26849,9.0,0.125,4.0,171.0,0
26850,9.0,0.125,4.0,189.0,0
26851,9.0,0.125,4.0,207.0,0
26852,9.0,0.125,4.0,225.0,0
26853,9.0,0.125,4.0,243.0,0
26854,9.0,0.125,4.0,261.0,0
26855,9.0,0.125,4.0,279.0,0
26856,9.0,0.125,4.0,297.0,0
26857,9.0,0.125,4.0,315.0,0
26858,9.0,0.125,4.0,333.0,0
26859,9.0,0.125,4.0,351.0,0
26860,9.0,0.125,7.5,9.0,0
26861,9.0,0.125,7.5,27.0,0
26862,9.0,0.125,7.5,45.0,0
26863,9.0,0.125,7.5,63.0,0
26864,9.0,0.125,7.5,81.0,0
26865,9.0,0.125,7.5,99.0,0
26866,9.0,0.125,7.5,117.0,0
